"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Channel Islands","CHI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","786.899087313848","951.919080997278","1033.70776719531","1392.22742094835","1267.99653632191","539.845898687564","739.404663261375","1038.14815277277","1178.63784920834","1588.30333032949","2102.10126049896","2482.11572524358","1677.09811540619","1267.05819383471","1179.78818237222","963.50090894545","1057.96552781298","1268.14851795319","1442.58451948221","1627.16160639383","1840.08324345772","2164.99719337941","2661.09382646711","2865.024657163","3198.16714178047","4066.73833152694","4322.1162401387","4689.67599461519","4543.35863470463","4029.11520620901","4063.58100622709","3729.04274715879","3620.26407967691","3792.25600899913","4532.81183270492","5511.82242001172","6177.90916376771","6979.39216441626","7650.1610186608","7591.88029164435","9447.95226739735","10496.0426627319","11767.1772771293","12389.6704579851","11572.4128455048","11170.854810558","11021.3245444729","11698.3022160323","12043.8262935133","11461.2031329121","9720.74978802701","11116.895712123","","","","",
"China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","103.359630151508","108.43535935457","119.813329244004","142.478290687263","141.627050236211","154.992737217371","140.863496236937","157.515403567518","131.670513476278","147.38523923725","150.780898211074","153.119721802725","162.39617324972","185.574223803147","210.705380800948","250.561519363794","244.980598292462","216.845561840354","247.823980559652","268.556964270147","270.421448030313","289.24436566096","321.187927975785","327.682055205722","411.631753571812","520.405931989244","604.911142155492","666.803369420804","699.729787940221","733.232738780013","798.025383405993","876.871248555301","965.113619143611","1084.07773555835","1246.47151698684","1428.78714461232","1700.97400565712","2168.19688996975","2703.09678898876","3041.78213898148","3487.25899295549","4132.67220088012","4770.26318228205","5239.78513400738","5753.40866780212","6012.71864865345","6078.48522150407","6658.94373473479","7331.85980601051","7470.11381485915","7510.44265569393","9015.34800413676","","","","",
"Cote d'Ivoire","CIV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","256.388074754878","288.215110595963","370.959357409139","440.036761773214","526.291627896844","605.511156264979","783.550166512411","928.564805527571","1006.53412871527","1070.65566817327","830.404466117797","715.188017843449","595.475107226332","591.963006781301","565.248392449836","741.498885157886","772.288921497102","756.589216017417","659.956309091492","693.131904003934","663.529354642272","688.994415276713","652.349985052717","488.567912016221","632.259722985985","666.122293054945","631.011980818082","669.090806592045","631.669433197622","501.38670972835","504.5245287927","539.893030528818","638.85697076165","700.534924259306","748.069272521875","749.700478039123","852.064174835756","996.245088204773","996.078826372319","1005.80080521474","982.611828550139","1040.7160086954","1183.40512328937","1894.47268249757","1715.60341563536","1720.58815655954","1783.15386965419","1947.71213990439","1929.04507419598","1972.11548154409","2164.04317815456","","","","",
"Cameroon","CMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","154.876071372729","182.575793916815","203.395050127328","221.86558178409","293.190792301901","289.631882486606","276.870749491396","462.231305073104","567.007981171123","518.559203884049","558.811629210911","595.66760582368","604.146030231455","634.031300248296","715.779794085381","1055.65333808417","1083.98707509964","1001.05992586887","811.369032793625","831.111871762135","784.88029886807","783.186410654095","1070.71464701945","540.992552419257","641.098724118463","634.779224817178","601.624975948718","644.849623575571","649.934671011992","548.347901488788","562.987205373744","628.321789064875","807.723705836604","943.057002613909","920.429354666946","961.633918210079","1050.96214175932","1161.88982717806","1190.31368774737","1109.3610621597","1182.03954352693","1122.02922957732","1239.55552307314","1324.67582866725","1147.73392152592","1175.44175842773","1213.08855245072","1309.37663461934","1268.70514008161","1285.52749534812","1377.09223221176","","","","",
"Congo, Dem. Rep.","COD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4982577453689","50.047175950406","57.5838050990941","65.7043608870612","64.6593739628928","49.6354768829188","293.762368200987","91.2159335017964","107.497637491287","93.1614612483907","116.112604270322","133.510775101269","165.842078722054","176.091944675897","187.945772933144","176.928130184061","212.800982394997","238.515835523554","262.828392445555","287.59386050722","292.446627974596","314.580262178125","320.319609318572","314.250152718548","398.45497147077","445.438534611027","397.082807816458","327.809853324474","","","","",
"Congo, Rep.","COG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","158.594979803037","179.518380880565","217.622700743087","259.759033955943","225.501395140973","324.817149723456","293.546908702373","285.326916882375","300.25696576478","343.409438892708","516.283025596259","726.015712079894","814.475939623635","641.355756157294","609.606750111306","572.789328420331","561.908121985238","600.667162282941","416.339442653709","306.766080953235","276.935493323341","420.063065999096","456.885864477574","290.419572317373","209.709642470087","22.7741394752495","34.3981558247837","103.97029246511","179.117955140446","119.438807166192","4.83506745371167","75.2222843908726","102.134827800057","203.548930343453","193.629310142792","325.724008976072","463.430594185191","605.507959753868","760.971258677917","933.908513548429","1046.87994841834","935.728746819591","1507.98146389876","1926.89618715015","2126.77345861745","1463.93260821541","1161.75441917988","859.931916000333","1036.3927191224","869.89606939698","764.02920391886","1069.20806057941","","","","",
"Colombia","COL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","287.275256069736","306.037309827534","333.11387482824","391.870979333389","452.869080971166","469.264706457803","544.596390070699","692.729003546659","819.39341463268","954.568241022458","1119.15032998315","1185.81496855878","1231.6995588787","1170.21143610155","1114.18814248996","981.113901678646","971.087734996863","962.233440872183","1041.38608155003","990.598243859286","1177.661052951","1225.96266786659","1451.41173166302","1647.21734978742","2012.80202390643","2215.25015666108","2244.35866394715","2423.70988294622","2211.24536294899","1839.68932361632","2063.86247702728","2036.01199066461","1992.91342971322","1870.68781855304","2262.71867121702","2797.27754896545","3038.60580827135","3853.66633746531","4376.98725240738","4280.98146708157","5121.88844925238","5701.33859971386","6333.71659114471","6548.41345038693","6588.06179685728","5260.86877592388","5070.85301009397","5446.60777873774","5630.58658695121","5391.53417486232","4605.78877312319","5127.30925580657","","","","",
"Comoros","COM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","591.681127116125","531.575298935158","482.428737642167","488.220141884882","459.097216505568","470.504337141894","649.754896812625","769.07901569622","787.879325515966","742.892608228939","903.629418445668","871.693243674762","927.741731287913","898.614098823751","617.526869453769","745.080012937246","726.523594188725","656.588732717075","653.764627003765","668.830431489578","605.119566351979","640.588463245581","702.813889680505","881.85364025668","1006.39032520456","1021.20202601064","1071.02622417173","1190.09957035199","1339.11690269397","1300.22321961172","1271.99788953996","1399.4656356756","1354.67617257313","1458.95041656882","1472.79338830556","1206.76011016136","1241.4932302852","1298.83329643892","1420.75982040633","1403.49390039547","1399.47310515274","1452.96197891214","","","","",
"Cabo Verde","CPV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","587.745379019667","653.74489398415","653.063971637322","729.800357023512","738.177340464471","804.124007079461","1091.16994113382","879.250298423716","1030.1931877441","1035.7261002362","996.797346078653","1039.84415315977","1163.71262345977","1027.10501029724","1063.30525977161","1139.85651092909","1486.28301828065","1664.97431919706","1695.38837384147","1892.21415673918","2624.58579043379","3010.87131576705","2876.71142573641","2717.13691380492","3062.31679422316","2874.02049007846","3083.4656944123","3055.01117644383","2650.49956946691","2765.95179312679","2939.13321347729","3306.36911638123","3334.09287310309","2840.3641609879","3210.02754015386","","","","",
"Costa Rica","CRI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","506.945442433032","558.907663545862","680.114444530456","726.788085169444","824.691838673119","989.955073638628","1240.10944326975","1372.76183781789","1519.30631551957","1754.53161571381","861.701934566584","790.883872144834","1001.29369620441","1170.90303599382","1238.96802990872","1380.51633929385","1373.58910268398","1350.2796764695","1493.05487177377","1643.43746452496","2056.96509574374","2397.63799928121","2623.69540662992","2846.81469720968","3058.26814293472","3022.30571390503","3188.51824800775","3349.46915774688","3333.68394698989","3413.93382152751","3569.74283999624","3637.34136184061","3731.89836492262","3974.42587058233","4219.71286003499","4777.9395734418","5619.10713675984","6410.92582920371","6205.20079863887","7525.7074102306","8427.83167297772","9250.98091105138","9833.06034838475","9894.22372785976","10614.1573852259","10960.2207741799","11011.3110592154","11226.5872854482","11493.0208012993","10980.843974094","11172.4316041155","","","","",
"Caribbean small states","CSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","2404.63556152611","2720.06785544736","3489.24436229273","3330.21666659724","3325.36412113144","3237.91438373234","2677.59987052979","2656.87387571796","2809.16737937719","2660.22677686565","2834.64327372163","2961.47441682472","3030.29148834608","2920.46533149609","3081.91401909884","3441.5216708251","3707.9572628187","4234.06901818903","4635.97891487863","4902.47639210461","5208.45503943785","5402.20542374511","5626.4189632006","6054.72084263207","6752.18589477997","7427.47812102296","8403.17544592275","9541.66539126584","11032.6995802702","8990.61218496945","9554.66616442845","9183.1205348878","9938.27076668803","10601.1796740416","11442.6774653175","11919.2537630278","10671.3315329758","11016.6436773253","10939.5872170557","11130.1571836056","9494.8998806089","10887.2680001479","","","","",
